Date,Cocoa_Price,PRCP,TAVG,Exchange_Rate,log_price
2022-12-30,2515.59,0.0,84,9.98,7.830262647466663
2022-12-30,2515.59,0.0,84,9.98,7.830262647466663
2022-12-30,2515.59,0.0,89,9.98,7.830262647466663
2022-12-30,2515.59,0.0,87,9.98,7.830262647466663
2022-12-30,2515.59,0.0,86,9.98,7.830262647466663
2022-12-30,2515.59,0.0,85,9.98,7.830262647466663
2022-12-30,2515.59,0.0,86,9.98,7.830262647466663
2022-12-30,2515.59,0.0,85,9.98,7.830262647466663
2022-12-30,2515.59,0.0,84,9.98,7.830262647466663
2022-12-30,2515.59,0.0,82,9.98,7.830262647466663
2022-12-29,2491.01,0.0,83,10.2,7.82044352970615
2022-12-29,2491.01,0.0,83,10.2,7.82044352970615
2022-12-29,2491.01,0.0,86,10.2,7.82044352970615
2022-12-29,2491.01,0.0,85,10.2,7.82044352970615
2022-12-29,2491.01,0.0,83,10.2,7.82044352970615
2022-12-29,2491.01,0.0,83,10.2,7.82044352970615
2022-12-29,2491.01,0.0,81,10.2,7.82044352970615
2022-12-28,2526.92,0.0,84,10.0,7.834756448794466
2022-12-28,2526.92,0.0,82,10.0,7.834756448794466
2022-12-28,2526.92,0.0,80,10.0,7.834756448794466
2022-12-28,2526.92,0.0,83,10.0,7.834756448794466
2022-12-28,2526.92,0.0,82,10.0,7.834756448794466
2022-12-28,2526.92,0.0,78,10.0,7.834756448794466
2022-12-28,2526.92,0.0,80,10.0,7.834756448794466
2022-12-27,2527.04,0.0,82,10.0,7.834803936309216
2022-12-27,2527.04,0.0,83,10.0,7.834803936309216
2022-12-27,2527.04,0.0,86,10.0,7.834803936309216
2022-12-27,2527.04,0.0,81,10.0,7.834803936309216
2022-12-27,2527.04,0.0,82,10.0,7.834803936309216
2022-12-27,2527.04,0.0,81,10.0,7.834803936309216
2022-12-27,2527.04,0.0,80,10.0,7.834803936309216
2022-12-27,2527.04,0.0,80,10.0,7.834803936309216
2022-12-23,2526.48,0.0,83,10.0,7.8345823086111785
2022-12-22,2504.16,0.0,83,9.4975,7.825708627942192
2022-12-22,2504.16,0.0,81,9.4975,7.825708627942192
2022-12-22,2504.16,0.0,89,9.4975,7.825708627942192
2022-12-22,2504.16,0.0,81,9.4975,7.825708627942192
2022-12-22,2504.16,0.0,82,9.4975,7.825708627942192
2022-12-22,2504.16,0.0,87,9.4975,7.825708627942192
2022-12-22,2504.16,0.0,84,9.4975,7.825708627942192
2022-12-22,2504.16,0.0,83,9.4975,7.825708627942192
2022-12-22,2504.16,0.0,83,9.4975,7.825708627942192
2022-12-22,2504.16,0.0,80,9.4975,7.825708627942192
2022-12-21,2449.39,0.0,84,9.5,7.8035942929463715
2022-12-21,2449.39,0.0,82,9.5,7.8035942929463715
2022-12-21,2449.39,0.0,82,9.5,7.8035942929463715
2022-12-21,2449.39,0.0,84,9.5,7.8035942929463715
2022-12-20,2428.64,0.0,85,8.9,7.795086708878549
2022-12-19,2423.62,0.0,83,9.0,7.793017569223614
2022-12-19,2423.62,0.0,80,9.0,7.793017569223614
2022-12-19,2423.62,0.0,87,9.0,7.793017569223614
2022-12-19,2423.62,0.04,79,9.0,7.793017569223614
2022-12-19,2423.62,0.0,82,9.0,7.793017569223614
2022-12-19,2423.62,0.02,84,9.0,7.793017569223614
2022-12-19,2423.62,0.0,84,9.0,7.793017569223614
2022-12-19,2423.62,0.0,81,9.0,7.793017569223614
2022-12-16,2406.36,0.0,83,9.05,7.785870511276943
2022-12-16,2406.36,0.0,79,9.05,7.785870511276943
2022-12-16,2406.36,0.0,83,9.05,7.785870511276943
2022-12-16,2406.36,0.0,81,9.05,7.785870511276943
2022-12-16,2406.36,0.0,81,9.05,7.785870511276943
2022-12-16,2406.36,0.0,85,9.05,7.785870511276943
2022-12-16,2406.36,0.0,80,9.05,7.785870511276943
2022-12-16,2406.36,0.0,82,9.05,7.785870511276943
2022-12-16,2406.36,0.0,80,9.05,7.785870511276943
2022-12-15,2439.16,0.0,84,8.35,7.799408996720298
2022-12-15,2439.16,0.0,84,8.35,7.799408996720298
2022-12-15,2439.16,0.0,82,8.35,7.799408996720298
2022-12-15,2439.16,0.0,87,8.35,7.799408996720298
2022-12-15,2439.16,0.0,84,8.35,7.799408996720298
2022-12-15,2439.16,0.0,82,8.35,7.799408996720298
2022-12-15,2439.16,0.0,85,8.35,7.799408996720298
2022-12-15,2439.16,0.0,81,8.35,7.799408996720298
2022-12-14,2449.54,0.0,84,9.5,7.803655530808536
2022-12-14,2449.54,0.0,82,9.5,7.803655530808536
2022-12-14,2449.54,0.0,83,9.5,7.803655530808536
2022-12-14,2449.54,0.0,83,9.5,7.803655530808536
2022-12-14,2449.54,0.0,84,9.5,7.803655530808536
2022-12-14,2449.54,0.0,84,9.5,7.803655530808536
2022-12-14,2449.54,0.0,85,9.5,7.803655530808536
2022-12-14,2449.54,0.0,83,9.5,7.803655530808536
2022-12-14,2449.54,0.0,84,9.5,7.803655530808536
2022-12-14,2449.54,0.0,82,9.5,7.803655530808536
2022-12-13,2446.09,0.0,84,11.125,7.802246110337173
2022-12-13,2446.09,0.0,80,11.125,7.802246110337173
2022-12-13,2446.09,0.28,81,11.125,7.802246110337173
2022-12-13,2446.09,0.0,78,11.125,7.802246110337173
2022-12-13,2446.09,0.0,78,11.125,7.802246110337173
2022-12-13,2446.09,0.0,78,11.125,7.802246110337173
2022-12-12,2420.85,0.0,83,12.0,7.791873997149941
2022-12-12,2420.85,0.0,83,12.0,7.791873997149941
2022-12-12,2420.85,0.0,87,12.0,7.791873997149941
2022-12-12,2420.85,0.0,85,12.0,7.791873997149941
2022-12-12,2420.85,0.0,85,12.0,7.791873997149941
2022-12-12,2420.85,0.0,83,12.0,7.791873997149941
2022-12-12,2420.85,0.0,83,12.0,7.791873997149941
2022-12-12,2420.85,0.0,80,12.0,7.791873997149941
2022-12-09,2427.25,0.0,83,12.9,7.794514208250254
2022-12-09,2427.25,0.71,81,12.9,7.794514208250254
2022-12-09,2427.25,0.0,84,12.9,7.794514208250254
2022-12-09,2427.25,0.0,86,12.9,7.794514208250254
2022-12-09,2427.25,0.0,84,12.9,7.794514208250254
2022-12-09,2427.25,0.0,84,12.9,7.794514208250254
2022-12-09,2427.25,0.02,83,12.9,7.794514208250254
2022-12-09,2427.25,0.0,82,12.9,7.794514208250254
2022-12-08,2453.82,0.0,83,13.0,7.805401272947389
2022-12-08,2453.82,0.0,77,13.0,7.805401272947389
2022-12-08,2453.82,0.0,81,13.0,7.805401272947389
2022-12-08,2453.82,0.0,81,13.0,7.805401272947389
2022-12-08,2453.82,0.0,78,13.0,7.805401272947389
2022-12-08,2453.82,0.0,78,13.0,7.805401272947389
2022-12-07,2418.64,0.0,83,13.0,7.7909606777077585
2022-12-07,2418.64,0.0,83,13.0,7.7909606777077585
2022-12-07,2418.64,0.0,83,13.0,7.7909606777077585
2022-12-07,2418.64,0.0,83,13.0,7.7909606777077585
2022-12-07,2418.64,0.0,82,13.0,7.7909606777077585
2022-12-07,2418.64,0.0,81,13.0,7.7909606777077585
2022-12-06,2408.53,0.0,83,13.05,7.786771881878107
2022-12-06,2408.53,0.0,83,13.05,7.786771881878107
2022-12-06,2408.53,0.0,83,13.05,7.786771881878107
2022-12-06,2408.53,0.0,79,13.05,7.786771881878107
2022-12-06,2408.53,0.0,83,13.05,7.786771881878107
2022-12-06,2408.53,0.0,83,13.05,7.786771881878107
2022-12-06,2408.53,0.0,83,13.05,7.786771881878107
2022-12-06,2408.53,0.0,80,13.05,7.786771881878107
2022-12-05,2402.85,0.0,84,13.55,7.784410811815602
2022-12-05,2402.85,0.0,85,13.55,7.784410811815602
2022-12-05,2402.85,0.0,87,13.55,7.784410811815602
2022-12-05,2402.85,0.0,85,13.55,7.784410811815602
2022-12-05,2402.85,0.0,86,13.55,7.784410811815602
2022-12-05,2402.85,0.0,85,13.55,7.784410811815602
2022-12-05,2402.85,0.0,84,13.55,7.784410811815602
2022-12-05,2402.85,0.0,85,13.55,7.784410811815602
2022-12-05,2402.85,0.0,84,13.55,7.784410811815602
2022-12-02,2454.96,0.0,82,14.0,7.8058657468168615
2022-12-02,2454.96,0.0,80,14.0,7.8058657468168615
2022-12-02,2454.96,0.0,83,14.0,7.8058657468168615
2022-12-02,2454.96,0.0,76,14.0,7.8058657468168615
2022-12-02,2454.96,0.0,82,14.0,7.8058657468168615
2022-12-02,2454.96,0.0,79,14.0,7.8058657468168615
2022-12-02,2454.96,0.0,80,14.0,7.8058657468168615
2022-12-01,2450.85,0.0,83,14.1,7.804190182144942
2022-12-01,2450.85,0.0,83,14.1,7.804190182144942
2022-12-01,2450.85,0.0,84,14.1,7.804190182144942
2022-12-01,2450.85,0.0,87,14.1,7.804190182144942
2022-12-01,2450.85,0.0,83,14.1,7.804190182144942
2022-12-01,2450.85,0.39,82,14.1,7.804190182144942
2022-12-01,2450.85,0.0,83,14.1,7.804190182144942
2022-12-01,2450.85,0.0,80,14.1,7.804190182144942
2022-12-01,2450.85,0.0,81,14.1,7.804190182144942
2022-11-30,2413.51,0.0,84,14.4,7.7888373984522286
2022-11-30,2413.51,0.0,83,14.4,7.7888373984522286
2022-11-30,2413.51,0.0,82,14.4,7.7888373984522286
2022-11-30,2413.51,0.0,85,14.4,7.7888373984522286
2022-11-30,2413.51,0.0,85,14.4,7.7888373984522286
2022-11-30,2413.51,0.0,85,14.4,7.7888373984522286
2022-11-30,2413.51,0.0,83,14.4,7.7888373984522286
2022-11-30,2413.51,0.31,82,14.4,7.7888373984522286
2022-11-30,2413.51,0.0,79,14.4,7.7888373984522286
2022-11-29,2406.73,0.0,83,14.4,7.786024258661981
2022-11-29,2406.73,0.31,81,14.4,7.786024258661981
2022-11-29,2406.73,0.31,84,14.4,7.786024258661981
2022-11-29,2406.73,0.0,81,14.4,7.786024258661981
2022-11-29,2406.73,0.0,87,14.4,7.786024258661981
2022-11-29,2406.73,0.0,84,14.4,7.786024258661981
2022-11-29,2406.73,0.0,84,14.4,7.786024258661981
2022-11-29,2406.73,0.02,81,14.4,7.786024258661981
2022-11-29,2406.73,0.0,81,14.4,7.786024258661981
2022-11-28,2414.21,0.0,81,14.5,7.789127390417341
2022-11-28,2414.21,0.0,77,14.5,7.789127390417341
2022-11-28,2414.21,0.0,80,14.5,7.789127390417341
2022-11-25,2410.83,0.0,82,14.5,7.787726365533453
2022-11-25,2410.83,0.0,81,14.5,7.787726365533453
2022-11-25,2410.83,0.0,82,14.5,7.787726365533453
2022-11-25,2410.83,0.0,80,14.5,7.787726365533453
2022-11-25,2410.83,0.24,83,14.5,7.787726365533453
2022-11-25,2410.83,0.0,82,14.5,7.787726365533453
2022-11-25,2410.83,0.0,81,14.5,7.787726365533453
2022-11-25,2410.83,0.0,80,14.5,7.787726365533453
2022-11-24,2393.01,0.0,82,14.5,7.780307266754636
2022-11-24,2393.01,0.0,82,14.5,7.780307266754636
2022-11-24,2393.01,0.0,85,14.5,7.780307266754636
2022-11-24,2393.01,0.0,81,14.5,7.780307266754636
2022-11-24,2393.01,0.79,81,14.5,7.780307266754636
2022-11-24,2393.01,0.0,82,14.5,7.780307266754636
2022-11-24,2393.01,0.0,84,14.5,7.780307266754636
2022-11-24,2393.01,0.0,83,14.5,7.780307266754636
2022-11-24,2393.01,0.0,83,14.5,7.780307266754636
2022-11-23,2369.72,0.0,82,14.5,7.770527083689773
2022-11-23,2369.72,0.0,80,14.5,7.770527083689773
2022-11-23,2369.72,0.0,81,14.5,7.770527083689773
2022-11-23,2369.72,0.0,80,14.5,7.770527083689773
2022-11-23,2369.72,0.0,79,14.5,7.770527083689773
2022-11-22,2370.08,0.0,82,14.5,7.770678988833742
2022-11-22,2370.08,0.0,83,14.5,7.770678988833742
2022-11-22,2370.08,0.0,85,14.5,7.770678988833742
2022-11-22,2370.08,0.0,83,14.5,7.770678988833742
2022-11-22,2370.08,0.0,85,14.5,7.770678988833742
2022-11-22,2370.08,0.0,84,14.5,7.770678988833742
2022-11-22,2370.08,0.0,84,14.5,7.770678988833742
2022-11-22,2370.08,0.0,82,14.5,7.770678988833742
2022-11-21,2366.7,0.0,82,14.5,7.769251858769153
2022-11-21,2366.7,0.0,82,14.5,7.769251858769153
2022-11-21,2366.7,0.0,83,14.5,7.769251858769153
2022-11-21,2366.7,0.0,82,14.5,7.769251858769153
2022-11-21,2366.7,0.0,80,14.5,7.769251858769153
2022-11-21,2366.7,0.0,83,14.5,7.769251858769153
2022-11-21,2366.7,0.0,81,14.5,7.769251858769153
2022-11-21,2366.7,0.0,80,14.5,7.769251858769153
2022-11-18,2369.13,0.0,82,14.5,7.770278078128065
2022-11-18,2369.13,0.0,79,14.5,7.770278078128065
2022-11-18,2369.13,0.0,80,14.5,7.770278078128065
2022-11-18,2369.13,0.0,80,14.5,7.770278078128065
2022-11-18,2369.13,0.0,81,14.5,7.770278078128065
2022-11-18,2369.13,0.0,79,14.5,7.770278078128065
2022-11-18,2369.13,0.0,78,14.5,7.770278078128065
2022-11-17,2358.2,0.0,82,14.5,7.765653895142573
2022-11-17,2358.2,0.0,83,14.5,7.765653895142573
2022-11-17,2358.2,0.31,81,14.5,7.765653895142573
2022-11-17,2358.2,0.0,83,14.5,7.765653895142573
2022-11-17,2358.2,0.0,82,14.5,7.765653895142573
2022-11-17,2358.2,0.0,83,14.5,7.765653895142573
2022-11-17,2358.2,0.0,84,14.5,7.765653895142573
2022-11-17,2358.2,0.0,80,14.5,7.765653895142573
2022-11-16,2392.96,0.0,83,14.5,7.780286372348694
2022-11-16,2392.96,0.0,82,14.5,7.780286372348694
2022-11-16,2392.96,0.0,83,14.5,7.780286372348694
2022-11-16,2392.96,0.0,80,14.5,7.780286372348694
2022-11-16,2392.96,0.0,83,14.5,7.780286372348694
2022-11-16,2392.96,0.0,82,14.5,7.780286372348694
2022-11-16,2392.96,0.0,81,14.5,7.780286372348694
2022-11-16,2392.96,0.0,80,14.5,7.780286372348694
2022-11-15,2386.65,0.0,83,14.5,7.777645988021975
2022-11-15,2386.65,0.0,82,14.5,7.777645988021975
2022-11-15,2386.65,0.0,82,14.5,7.777645988021975
2022-11-15,2386.65,0.0,83,14.5,7.777645988021975
2022-11-15,2386.65,0.0,80,14.5,7.777645988021975
2022-11-15,2386.65,0.0,80,14.5,7.777645988021975
2022-11-15,2386.65,0.0,81,14.5,7.777645988021975
2022-11-15,2386.65,0.0,84,14.5,7.777645988021975
2022-11-15,2386.65,0.0,83,14.5,7.777645988021975
2022-11-15,2386.65,0.0,80,14.5,7.777645988021975
2022-11-14,2403.5,0.0,82,14.5,7.784681287334015
2022-11-14,2403.5,0.0,80,14.5,7.784681287334015
2022-11-14,2403.5,0.0,80,14.5,7.784681287334015
2022-11-14,2403.5,0.0,80,14.5,7.784681287334015
2022-11-11,2426.53,2.64,81,14.5,7.794217532255347
2022-11-11,2426.53,0.0,77,14.5,7.794217532255347
2022-11-11,2426.53,0.0,79,14.5,7.794217532255347
2022-11-11,2426.53,0.79,81,14.5,7.794217532255347
2022-11-11,2426.53,1.42,79,14.5,7.794217532255347
2022-11-11,2426.53,0.0,80,14.5,7.794217532255347
2022-11-11,2426.53,0.47,79,14.5,7.794217532255347
2022-11-10,2467.62,0.0,81,14.75,7.811009402343974
2022-11-10,2467.62,0.0,83,14.75,7.811009402343974
2022-11-10,2467.62,0.0,82,14.75,7.811009402343974
2022-11-10,2467.62,0.02,79,14.75,7.811009402343974
2022-11-10,2467.62,0.0,83,14.75,7.811009402343974
2022-11-10,2467.62,0.0,79,14.75,7.811009402343974
2022-11-10,2467.62,0.0,81,14.75,7.811009402343974
2022-11-09,2436.79,0.0,84,14.5,7.798436878389864
2022-11-09,2436.79,1.34,82,14.5,7.798436878389864
2022-11-09,2436.79,0.0,84,14.5,7.798436878389864
2022-11-09,2436.79,0.0,83,14.5,7.798436878389864
2022-11-09,2436.79,0.0,81,14.5,7.798436878389864
2022-11-09,2436.79,0.0,81,14.5,7.798436878389864
2022-11-08,2429.1,0.0,83,14.5,7.795276097360178
2022-11-08,2429.1,0.0,82,14.5,7.795276097360178
2022-11-08,2429.1,0.0,83,14.5,7.795276097360178
2022-11-08,2429.1,0.0,82,14.5,7.795276097360178
2022-11-08,2429.1,0.0,82,14.5,7.795276097360178
2022-11-08,2429.1,0.0,83,14.5,7.795276097360178
2022-11-08,2429.1,0.0,82,14.5,7.795276097360178
2022-11-08,2429.1,0.0,80,14.5,7.795276097360178
2022-11-07,2401.31,0.0,83,14.25,7.783769700756541
2022-11-07,2401.31,0.0,83,14.25,7.783769700756541
2022-11-07,2401.31,0.0,82,14.25,7.783769700756541
2022-11-07,2401.31,0.0,83,14.25,7.783769700756541
2022-11-07,2401.31,0.0,84,14.25,7.783769700756541
2022-11-07,2401.31,0.0,81,14.25,7.783769700756541
2022-11-04,2349.37,0.0,83,14.25,7.761902486090586
2022-11-04,2349.37,0.0,82,14.25,7.761902486090586
2022-11-04,2349.37,0.0,83,14.25,7.761902486090586
2022-11-04,2349.37,0.0,81,14.25,7.761902486090586
2022-11-04,2349.37,0.0,83,14.25,7.761902486090586
2022-11-04,2349.37,0.0,84,14.25,7.761902486090586
2022-11-04,2349.37,0.0,84,14.25,7.761902486090586
2022-11-04,2349.37,0.0,83,14.25,7.761902486090586
2022-11-04,2349.37,0.0,80,14.25,7.761902486090586
2022-11-03,2279.89,0.0,83,13.7,7.731882475170594
2022-11-03,2279.89,0.0,81,13.7,7.731882475170594
2022-11-03,2279.89,0.0,83,13.7,7.731882475170594
2022-11-03,2279.89,0.0,80,13.7,7.731882475170594
2022-11-03,2279.89,0.12,80,13.7,7.731882475170594
2022-11-03,2279.89,0.0,80,13.7,7.731882475170594
2022-11-03,2279.89,0.0,82,13.7,7.731882475170594
2022-11-03,2279.89,0.0,81,13.7,7.731882475170594
2022-11-02,2297.22,0.0,83,13.7,7.73945497520333
2022-11-02,2297.22,0.0,82,13.7,7.73945497520333
2022-11-02,2297.22,0.0,90,13.7,7.73945497520333
2022-11-02,2297.22,0.0,83,13.7,7.73945497520333
2022-11-02,2297.22,0.0,81,13.7,7.73945497520333
2022-11-02,2297.22,0.0,88,13.7,7.73945497520333
2022-11-02,2297.22,0.0,81,13.7,7.73945497520333
2022-11-02,2297.22,0.04,81,13.7,7.73945497520333
2022-11-02,2297.22,0.0,80,13.7,7.73945497520333
2022-11-01,2267.97,0.0,83,14.0,7.726640437246931
2022-11-01,2267.97,0.0,84,14.0,7.726640437246931
2022-11-01,2267.97,0.43,82,14.0,7.726640437246931
2022-11-01,2267.97,0.0,82,14.0,7.726640437246931
2022-11-01,2267.97,0.31,81,14.0,7.726640437246931
2022-11-01,2267.97,0.0,80,14.0,7.726640437246931
2022-10-31,2253.61,0.0,83,14.0,7.72028865389701
2022-10-31,2253.61,0.0,84,14.0,7.72028865389701
2022-10-31,2253.61,0.0,85,14.0,7.72028865389701
2022-10-31,2253.61,0.0,82,14.0,7.72028865389701
2022-10-31,2253.61,0.0,85,14.0,7.72028865389701
2022-10-28,2238.25,0.0,83,14.0,7.713449589514265
2022-10-28,2238.25,0.0,79,14.0,7.713449589514265
2022-10-28,2238.25,0.0,80,14.0,7.713449589514265
2022-10-28,2238.25,0.59,83,14.0,7.713449589514265
2022-10-28,2238.25,0.0,83,14.0,7.713449589514265
2022-10-28,2238.25,0.0,83,14.0,7.713449589514265
2022-10-28,2238.25,0.0,81,14.0,7.713449589514265
2022-10-27,2248.55,0.0,82,14.0,7.718040843010443
2022-10-27,2248.55,0.0,83,14.0,7.718040843010443
2022-10-27,2248.55,0.47,82,14.0,7.718040843010443
2022-10-27,2248.55,0.0,87,14.0,7.718040843010443
2022-10-27,2248.55,0.0,84,14.0,7.718040843010443
2022-10-27,2248.55,0.0,84,14.0,7.718040843010443
2022-10-27,2248.55,0.0,84,14.0,7.718040843010443
2022-10-27,2248.55,0.0,80,14.0,7.718040843010443
2022-10-27,2248.55,0.0,83,14.0,7.718040843010443
2022-10-26,2231.16,0.0,80,14.0,7.710276908579972
2022-10-26,2231.16,0.0,82,14.0,7.710276908579972
2022-10-26,2231.16,0.0,84,14.0,7.710276908579972
2022-10-26,2231.16,0.0,82,14.0,7.710276908579972
2022-10-26,2231.16,0.0,82,14.0,7.710276908579972
2022-10-26,2231.16,0.0,83,14.0,7.710276908579972
2022-10-26,2231.16,0.0,83,14.0,7.710276908579972
2022-10-25,2236.03,0.0,80,14.0,7.712457251000727
2022-10-25,2236.03,0.0,81,14.0,7.712457251000727
2022-10-25,2236.03,0.0,80,14.0,7.712457251000727
2022-10-25,2236.03,0.0,83,14.0,7.712457251000727
2022-10-25,2236.03,0.16,82,14.0,7.712457251000727
2022-10-25,2236.03,0.0,78,14.0,7.712457251000727
2022-10-25,2236.03,0.12,79,14.0,7.712457251000727
2022-10-24,2259.18,0.0,82,14.0,7.722757194568519
2022-10-24,2259.18,0.0,78,14.0,7.722757194568519
2022-10-24,2259.18,0.0,81,14.0,7.722757194568519
2022-10-24,2259.18,0.0,80,14.0,7.722757194568519
2022-10-24,2259.18,0.0,76,14.0,7.722757194568519
2022-10-21,2236.5,0.55,83,13.625,7.712667422872903
2022-10-21,2236.5,0.0,80,13.625,7.712667422872903
2022-10-21,2236.5,0.0,79,13.625,7.712667422872903
2022-10-21,2236.5,0.0,81,13.625,7.712667422872903
2022-10-21,2236.5,0.12,81,13.625,7.712667422872903
2022-10-21,2236.5,0.0,84,13.625,7.712667422872903
2022-10-21,2236.5,0.0,81,13.625,7.712667422872903
2022-10-21,2236.5,0.0,78,13.625,7.712667422872903
2022-10-21,2236.5,0.0,80,13.625,7.712667422872903
2022-10-20,2238.07,0.0,81,13.125,7.713369166309446
2022-10-20,2238.07,0.0,79,13.125,7.713369166309446
2022-10-20,2238.07,1.06,80,13.125,7.713369166309446
2022-10-20,2238.07,0.0,79,13.125,7.713369166309446
2022-10-20,2238.07,0.0,80,13.125,7.713369166309446
2022-10-20,2238.07,0.0,78,13.125,7.713369166309446
2022-10-20,2238.07,2.05,77,13.125,7.713369166309446
2022-10-19,2219.3,0.0,81,12.55,7.704947109828683
2022-10-19,2219.3,0.2,78,12.55,7.704947109828683
2022-10-19,2219.3,2.36,78,12.55,7.704947109828683
2022-10-19,2219.3,1.69,77,12.55,7.704947109828683
2022-10-19,2219.3,1.22,79,12.55,7.704947109828683
2022-10-19,2219.3,0.0,79,12.55,7.704947109828683
2022-10-19,2219.3,1.02,78,12.55,7.704947109828683
2022-10-18,2223.98,0.0,81,11.75,7.707053662524282
2022-10-18,2223.98,0.0,79,11.75,7.707053662524282
2022-10-18,2223.98,0.12,78,11.75,7.707053662524282
2022-10-18,2223.98,0.0,75,11.75,7.707053662524282
2022-10-17,2243.68,0.0,82,11.75,7.71587265397834
2022-10-17,2243.68,0.0,81,11.75,7.71587265397834
2022-10-17,2243.68,0.0,80,11.75,7.71587265397834
2022-10-17,2243.68,0.12,80,11.75,7.71587265397834
2022-10-17,2243.68,0.0,82,11.75,7.71587265397834
2022-10-14,2267.67,0.0,80,11.1,7.726508151615603
2022-10-14,2267.67,0.0,83,11.1,7.726508151615603
2022-10-14,2267.67,0.0,81,11.1,7.726508151615603
2022-10-14,2267.67,2.87,82,11.1,7.726508151615603
2022-10-14,2267.67,0.0,82,11.1,7.726508151615603
2022-10-14,2267.67,0.0,79,11.1,7.726508151615603
2022-10-13,2273.6,0.0,80,10.825,7.729119757342836
2022-10-13,2273.6,0.0,77,10.825,7.729119757342836
2022-10-13,2273.6,0.0,81,10.825,7.729119757342836
2022-10-13,2273.6,0.0,80,10.825,7.729119757342836
2022-10-13,2273.6,0.0,74,10.825,7.729119757342836
2022-10-13,2273.6,0.0,80,10.825,7.729119757342836
2022-10-13,2273.6,0.0,78,10.825,7.729119757342836
2022-10-13,2273.6,0.0,77,10.825,7.729119757342836
2022-10-12,2214.84,0.0,79,10.5,7.7029354451072
2022-10-12,2214.84,0.0,78,10.5,7.7029354451072
2022-10-12,2214.84,0.0,80,10.5,7.7029354451072
2022-10-12,2214.84,0.0,79,10.5,7.7029354451072
2022-10-12,2214.84,0.0,79,10.5,7.7029354451072
2022-10-12,2214.84,0.0,81,10.5,7.7029354451072
2022-10-12,2214.84,0.0,79,10.5,7.7029354451072
2022-10-12,2214.84,0.0,77,10.5,7.7029354451072
2022-10-11,2244.18,0.0,81,10.5,7.716095477329366
2022-10-11,2244.18,0.0,80,10.5,7.716095477329366
2022-10-11,2244.18,0.0,82,10.5,7.716095477329366
2022-10-11,2244.18,0.0,81,10.5,7.716095477329366
2022-10-11,2244.18,0.0,82,10.5,7.716095477329366
2022-10-11,2244.18,0.0,83,10.5,7.716095477329366
2022-10-11,2244.18,0.0,82,10.5,7.716095477329366
2022-10-11,2244.18,0.0,82,10.5,7.716095477329366
2022-10-11,2244.18,0.0,83,10.5,7.716095477329366
2022-10-10,2245.87,0.47,79,10.2,7.716848252946479
2022-10-10,2245.87,0.47,83,10.2,7.716848252946479
2022-10-10,2245.87,0.0,79,10.2,7.716848252946479
2022-10-10,2245.87,0.12,80,10.2,7.716848252946479
2022-10-10,2245.87,1.14,78,10.2,7.716848252946479
2022-10-10,2245.87,0.16,77,10.2,7.716848252946479
2022-10-10,2245.87,0.12,76,10.2,7.716848252946479
2022-10-07,2274.35,0.0,80,10.4,7.7294495762752335
2022-10-07,2274.35,0.12,80,10.4,7.7294495762752335
2022-10-07,2274.35,0.0,80,10.4,7.7294495762752335
2022-10-07,2274.35,0.0,81,10.4,7.7294495762752335
2022-10-07,2274.35,0.0,81,10.4,7.7294495762752335
2022-10-07,2274.35,0.0,80,10.4,7.7294495762752335
2022-10-07,2274.35,0.0,80,10.4,7.7294495762752335
2022-10-07,2274.35,1.34,78,10.4,7.7294495762752335
2022-10-06,2249.21,0.0,80,10.45,7.718334322433416
2022-10-05,2267.94,0.0,80,10.25,7.726627209471247
2022-10-05,2267.94,0.0,82,10.25,7.726627209471247
2022-10-05,2267.94,0.0,82,10.25,7.726627209471247
2022-10-05,2267.94,0.0,78,10.25,7.726627209471247
2022-10-05,2267.94,0.0,80,10.25,7.726627209471247
2022-10-05,2267.94,0.0,82,10.25,7.726627209471247
2022-10-05,2267.94,0.0,81,10.25,7.726627209471247
2022-10-05,2267.94,0.0,81,10.25,7.726627209471247
2022-10-04,2256.64,0.0,80,10.2,7.721632260329396
2022-10-04,2256.64,0.0,80,10.2,7.721632260329396
2022-10-04,2256.64,0.0,77,10.2,7.721632260329396
2022-10-03,2222.5,0.0,79,10.25,7.70638796738806
2022-10-03,2222.5,0.0,78,10.25,7.70638796738806
2022-10-03,2222.5,0.0,85,10.25,7.70638796738806
2022-10-03,2222.5,0.2,80,10.25,7.70638796738806
2022-10-03,2222.5,0.0,80,10.25,7.70638796738806
2022-10-03,2222.5,0.0,79,10.25,7.70638796738806
2022-10-03,2222.5,0.0,80,10.25,7.70638796738806
2022-09-30,2230.27,0.31,79,10.15,7.709877933358213
2022-09-30,2230.27,0.12,77,10.15,7.709877933358213
2022-09-30,2230.27,0.47,79,10.15,7.709877933358213
2022-09-30,2230.27,0.0,78,10.15,7.709877933358213
2022-09-30,2230.27,0.12,78,10.15,7.709877933358213
2022-09-30,2230.27,0.03,79,10.15,7.709877933358213
2022-09-30,2230.27,0.0,77,10.15,7.709877933358213
2022-09-30,2230.27,0.0,76,10.15,7.709877933358213
2022-09-30,2230.27,1.3,77,10.15,7.709877933358213
2022-09-29,2214.19,0.0,77,10.1,7.702641927111311
2022-09-29,2214.19,0.0,76,10.1,7.702641927111311
2022-09-29,2214.19,1.3,74,10.1,7.702641927111311
2022-09-29,2214.19,0.08,77,10.1,7.702641927111311
2022-09-29,2214.19,0.0,79,10.1,7.702641927111311
2022-09-29,2214.19,0.0,79,10.1,7.702641927111311
